የ ስቴት ዲፓርትመን ት አፈቀላጤ ጄምስ ሩ ቢ ን እንዳስረዱ ት ከ ሱዳን ጋር የ ዲፕሎማቲክ ግንኙነት ለ ማቋረጥ ፍላጐት የ ለ ም,tr_9038_tr89079
ይህ ደግሞ እንደ ፈረንሳይ ና ቻይና ያሉት ን መንግስታት በሌላ አቅጣጫ ሊያ ሰልፋቸው እንደሚ ችል ና የ አካባቢው ን ፖለቲካ ና ደህንነት ይበልጥ ውስብስብ እንደሚ ያደርገው ተገምቷል,tr_9039_tr89080
ሁሉም ሰዎች በ ህግ ፊት እኩል ናቸው,tr_9040_tr89081
ስ ትመለ ሽ በሩን አንኳ ኲ,tr_9041_tr89082
ጣት ሽን አን ቋ ቂም አታንቋቂ ም ማ ንም አላ የ ሽም,tr_9042_tr89083
በጣም ስለሚ ወደው የ መኮንን ወንድም መኮንን መኳ ነው የሚለው,tr_9043_tr89084
ኢትዮጵያ ሀገራችን መኩሪያ ችን ና ት,tr_9044_tr89085
የ ፖሊስ ነት ሞያ ዬ ማንኛው ንም የተደበቀ ን ሚስጥር መዝ ዤ እንዳ ወጣ ይረዳ ኛል,tr_9045_tr89086
በዛ ልጅ ፍቅር ምክንያት ተብከንክኜ መ ሞቴ ነው,tr_9046_tr89087
በ ምግብ አዳራሿ ውስጥ ገብታ ሀሺ ሿ ን ስ ታቦ ነው ነበር እጅ ከፍ ን ጅ የተያዘ ችው,tr_9047_tr89088
ጫ ቷን ባንድ ጉንጯ ወጥራ ሀሺ ሿ ን ስታ ጨስ ነው በ ፖሊስ ቁጥጥር ስር የ ዋለች ው,tr_9048_tr89089
በ ወሳ ኟ ሰሀ ት ነው የደረ ሽ ልኝ,tr_9049_tr89090
ባለስልጣን በ መሆኗ ሁሉን ም ሰው ኮ ና ኟ እሷ ው ሆ ናለች,tr_9050_tr89091
ሽ መ ሉን መዠ ረጠ ና አናቱ ን ተረተረው,tr_9051_tr89092
ዠ ን በር ሳት ጠልቅ መመለስ አለ ብኝ,tr_9052_tr89093
ይሁን ና እንደ ራም ቡ የ ው የ ኮሶቮ እድል የ መወያያ መድረክ ሁሉ ማን እንደሚ ገኝ ና የማን ወንበር ባዶ እንደሚሆን ወደፊት ይታ ያል,tr_9053_tr89094
ሁለት ቮል ቮ የ ጭነት መኪናዎች ተገዝ ተዋል,tr_9054_tr89095
የ ሶሻሊስት ና የ ሪፐብሊካ ን ፓርቲ አባላት ጠቅላይ ሚኒስተሩ ንና በ ኢትዮጵያ የሚገኙት የ ጣሊያን ጦር አዛዦች ለ ፍርድ እንዲ ቀርቡ በ ማለት ምክር ቤቱ ን በ ጩ አት ሞሉት,tr_9055_tr89096
በ ተጨማሪ ም ከ ዞን አራት ከ ዞን ሁለት ና ከ ዞን ሶስት የ ተባረሩት ባለስልጣናት ደጋፊ ናቸው ያ ላቸውን የ መምሪያ ሀላፊዎች ና የ ፖሊስ አዛዦች ከ ሀላፊነታቸው እንዲ ባረሩ አድርጓል,tr_9056_tr89097
ኤርትራ ከ ሱዳን ግንባር አንድ ክፍለ ጦር በ ማነቃነቅ ወደ ጾረና ማስገባቷ ና የ አክሱም ታሪካዊ ቅርሶች ንና የ አድዋ ን ኢንዱስትሪዎች ለ ማጥቃት ማቀዷ ን መረጃ ደርሶ ናል,tr_9057_tr89098
መልቀቂያ የ ጠየቁት ሚኬኤሌ ና ቴዲ ሲ ሆኑ ማክሰኞ እንደሚ ሰጣቸው ተገልጾ ላቸዋል,tr_9058_tr89099
የ ኢትዮጵያ ጠረምጴዛ ቴ ኒስ ፌዴሬሽን በርካታ ስራዎች አልነበሩ ትም,tr_9059_tr89100
ጴንጤ ቆስጤ መንፈስ ቅዱስ ለ ወረደበት ቀን የተሰጠ ስያሜ ነው,tr_9060_tr89101
የ ትግራዩ ንጉስ ንጉሴ ን ጨምሮ አጼ ዮሀንስ የ ኢትዮጵያ ዳር ድንበር ቀይ ባህር መሆኑን ነው ያስተማሩ ን,tr_9061_tr89102
በ አጼ ሚንሊክ እና በ ጣሊያኖች መካከል የተደረገ ስምምነት በ ኢትዮጵያ መንግስት በኩል ተቀባይነት ያለው ነው,tr_9062_tr89103
የ ኢትዮጵያ ኦርቶዶክስ ቤተ ክርስቲያን ሊቀ ጳጳስ የሆኑት ብጹእ ወቅዱስ አቡነ ጳውሎስ ለ አጼ ሀይለስላሴ ቀብር ለ መጡት ንጉሳውያን ቤተሰቦች በ ሸራተን ግብዣ አደረጉ ላቸው,tr_9063_tr89104
እንደ ኖህ ዘመን የ ጥፋት ደመና እ ያንዣበበ ነው,tr_9064_tr89105
አሁን ወደ ሊቨርፑል መ ተዋል,tr_9065_tr89106
በ ሊቨርፑል ክለብ ውስጥ በ ብዛት የሚገኙት የ እንግሊዝ ዜጐች ሲ ሆኑ ሌሎቹ ደግሞ በ ዚያው ከተማ የሚ ወለዱ ናቸው,tr_9066_tr89107
ባጠቃላይ አንድ ን ህዝብ ከ አንድ ከረጢት ውስጥ እን ክተተው ማለት ጨዋ ነታችን ም ሆነ ባህላችን እንደማይ ፈቅደው በ አ ጽንኦት ገልጸዋል,tr_9067_tr89108
ኢትዮጵያ ን የምታስ ፈራራ ሚጢጢ ጐረቤት ለ ብዙዎች ኢትዮጵያውያ ን የ ውርደት ውርደት ነው,tr_9068_tr89109
ካፒቴኑ እንዲ ወርዱ ና ጐቢኚዎች ን እንዲ ያነጋግሩ ተደረገ,tr_9069_tr89110
ይህ ማለት እኚህ ሰው የተሰማ ቸውን ተናግረ ዋል,tr_9070_tr89111
በ ያዝነው ወር ተወካዮቹ ን ወደ እዙ ትልካ ለች,tr_9071_tr89112
ኢትዮጵያ የ ደቡብ ና የ ሰሜን ኮሪያ ኤምባሲ ዎቿን ዘጋ ች,tr_9072_tr89113
መኪና ዪቱ ብዙ ም ካህ ያ ዪቱ አት ሻል ነበር,tr_9073_tr89114
ጓደኛ ዪቱ ብ ዪ ተ ብላ ብት ለመ ንም እሺ አ ላለች,tr_9074_tr89115
ዝንጀሮ ዪቱ እይ የ ተባለችው ን ነገር አ ታይም,tr_9075_tr89116
አይ ና ማ ዪቱ ሙሽራ አንደኛ ሚዜ ዪቱ ን ስታ ጐር ሳት ነበር,tr_9076_tr89117
አይዞ ሽ ከ ኔ ጋር ኮብል ዪ ብሎ አስ ኮብል ሎ አረገዝኩ ስት ለ ው ጊዜ አይንሽ ን ላ ፈር አላ ት,tr_9077_tr89118
በ ላቸው ም ነው እንዲ ህ ተ ንቆ ለ ጳ ጰ ሰ,tr_9078_tr89119
ዘመናዊ ውን የ አሜሪካ ህይወት ሲ ቀጭ ከርሞ ጰጰሰ ይ ሉናል,tr_9079_tr89120
በ ፓትርያርክ ነት ደረጃ ተቀምጠው ስለ አንድ ተራ የ አጥቢያ ቤተ ክርስቲያን ሰራተኛ ገብተው መፈትፈት የሚ ቀናቸው ናቸው,tr_9080_tr90001
ነጻው ፕሬስ በ አደጋ ላይ ነው,tr_9081_tr90002
አንድ አባል እንዴት እንደሚ ወገድ መተዳደሪያ ደንብ አለ ው,tr_9082_tr90003
የኤርትራ መንግስት ለ ፕሬዚዳንት ቢል ክሊንተን ግልጽ ደብዳቤ ላ ከ,tr_9083_tr90004
እስካሁን አማጺያኑ ጐማ ሉካ ሽ ዩቬራ ሙ አንዳ ና ና ባ ና ና የተባሉ ቁልፍ ቦታዎች ን ሲ ይዙ የ ግስጋሴ ያቸው አቅጣጫ ም አሁን ወደ ዋ ና ከተማዋ መሆኑ ታውቋል,tr_9084_tr90005
የኤርትራ መንግስት አንድ መቶ ሰባ ሰባት ኢትዮጵያ ን ወደ አገራቸው እንዳይ ሄዱ አግ ዷል መባሉ ን ሀሰት ነው ሲል ማስተባበሉ ተገለጠ,tr_9085_tr90006
የኤርትራ መንግስት እንዳ ሰራጨው ዜና ሄሊኮፕተሯ በ ውጊያ ተገዳ አለመ ማ ረኳ ም ተ ገልጧል,tr_9086_tr90007
ሀሙስ መጋቢት ሀያ ስድስት ዘጠና ድንገት ስልክ ተደወለ,tr_9087_tr90008
በ ጄኔቭ ስብሰባ የ ኢትዮጵያ መልእክተኛ ተገኙ,tr_9088_tr90009
የ ሀረር ማተሚያ ቤት ድርጅት ን ደግሞ የ ብርሀን ና ሰላም ማተሚያ ቤት እያስተዳደ ረው እንዲ ቆይ ችሎቱ አ ዟል,tr_9089_tr90010
በሚ ገባው ቋንቋ ስን ጠቀም ብቻ ነው አገራችን ንና መብታችን ን የምናስ ከብረው,tr_9090_tr90011
ሚግ ሀያ ሶስት የ ቀረው ን ስራ ሙሉ በ ሙሉ እንዳ ጠናቀቀ ለማወቅ ተችሏል,tr_9091_tr90012
በዚህ ምክንያት ተኩስ አቁ ሟል,tr_9092_tr90013
ይህንኑ ተከትሎ ም ከ ዞን አንድ አራት ና አምስት ሰዎች ቀዬ ያቸውን እየ ለቀቁ መሄድ መጀመራቸው ን አቶ ኡስማን ገልጸዋል,tr_9093_tr90014
አአድ ም እንደ ገና መቀበላቸው ን ያረጋገጠ ው ከዛ በኋላ ነው,tr_9094_tr90015
አዲሱ የ ኢትዮጵያ ዴሞክራሲ ባቡር ም ነባር ና እንግዳ ደራሽ ዴሞክራ ቶችን እያ ራገፈ መሄድ ከጀመረ ውሎ አድ ሯል,tr_9095_tr90016
በ ተግባር የሚ ገለጽ የ ኢንቬስትመን ት ፖሊሲ እንዲኖር ና ቢሮክራሲ ያዊ ማነቆ ዎች እንዲ ወገዱ ጠየቁ,tr_9096_tr90017
የ አዲስ አበባ ዩኒቨርስቲ ተማሪዎች ያቀረ ቧቸው ጥያቄዎች ምላሽ ሳ ያገኙ ከ ትናንት ጠዋት ጀምሮ መታወቂያ ቸውን እየ ተነጠቁ መባረራቸው ን አስ ታወቁ,tr_9097_tr90018
ሚኒስትሩ ን አስሮ እንዲ ያቀርባቸው ትእዛዝ የ ተሰጠው የ አዲስ አባ ፖሊስ ለ ፍርድ ቤቱ ሚኒስትሩ ን ያላቀረበ በትን ምክንያት አስረድ ቷል,tr_9098_tr90019
ከዚህ ውስጥ መደበኛ ባጀት ስምንት ቢሊዮን ገደማ የ ክልሎች ድጐማ ሶስት ቢሊዮን ብር ይ ደርሳል,tr_9099_tr90020
ምናልባት ም በ ዚያኛው ሳምንት ማክሰኞ እ ለት ነው,tr_9100_tr90021
ይህ ት ምርት ቤት የ ቀኝ ክንፍ ሀይማኖ ቶችን አላማ የሚ ያራምድ በመሆኑ ኢትዮጵያ ን ን አ ይሁዳውያን ናቸው ብሎ እንደማያ ም ን ታውቋል,tr_9101_tr90022
የ መተማ ገበሬዎች ለ ህወሀት ኩባንያዎች ምርት እንዲ ሸጡ እየ ተገደዱ ነው,tr_9102_tr90023
አሉባልተኞች ስለሚ ያካሂዱ ት አፍራሽ ወሬ አንስተው ሲናገሩ እዚህ ያለነው ለማ ንም ጥላቻ የ ለ ንም,tr_9103_tr90024
አውሮፓውያን ን ወክ ዬ መናገር አልችል ም,tr_9104_tr90025
አረቦች ይህንን ግምት ውስጥ በ ማስገባት በ ውዝግቡ ውስጥ ገለልተኛ አቋም ሊ ያራምዱ እንደሚ ገባቸው ያመለክታል,tr_9105_tr90026
የ ኢትዮጵያ ወታደሮች ከ ኤርትራ እንዲ ወጡ ሶስት መቶ የሚሆኑ ኤርትራውያን ሰላማዊ ሰልፍ በማድረግ ሲጠይቁ ከ ኢትዮጵያ ኑ ሰለፈ ኞች ጋር ተጋጭ ተዋል,tr_9106_tr90027
የ ኢትዮጵያ ንግድ ባንክ አዲስ የ ብድር ፖሊሲ ና መመሪያ ሊያወጣ ነው,tr_9107_tr90028
ሁሉም በ አንድ ሳምንት ሟ ሙ ተያዙ ተማረኩ የ ሞተው ሞተ,tr_9108_tr90029
ልደቱ አያሌው ትናንት ፍርድ ቤት ቀረቡ ዛሬ ም እንደ ገና ይቀር ባሉ,tr_9109_tr90030
የሚያ ሳዝነው እንዲ ህ የሚያደርገው ን መንግስት ነበር ዴሞክራ ት እያሉ ሲያ ሞካሹት የነበረው,tr_9110_tr90031
ትናንት ምሽት በ በርሚንግሀም እንግሊዝ በ ተደረገው የ ሴቶች የ ቤት ውስጥ ሶስት ሺ ሜትር ውድድር ኢትዮጵያዊ ቷ ብርሀኔ አደሬ በ አንደኝነት ጨርሳ ለች,tr_9111_tr90032
በተጨ ማሬ ደመ አሄ ና ሳግ ም የተባሉት የ ሻእቢያ ተቃዋሚዎች በ ኢትዮጵያ መሬት ይ ንቀሳ ቀሳሉ,tr_9112_tr90033
አ ይሁዳ ውያኑ ለ አንድ አመት የእብራይስጥ ቋንቋ እንዲ ማሩ እንደሚደረግ ና በቂ ቀለብ ና ወርሀ ዊ የ ገንዘብ ክፍያ ከ እስራኤል መንግስት ተሰጥቷ ቸው ሀገሪቷ ን እየ ተዘዋወሩ እንደሚ ጐበኙ ገልጠዋል,tr_9113_tr90034
ከ ኢትዮጵያ ከ ተባረሩ ኤርትራውያን ላይ ሁለት መቶ ዘጠና አምስት ሚሊዮን ብር እዳ እንደሚ ፈለግ የ ኢትዮጵያ ንግድ ባንክ አስ ታወቀ,tr_9114_tr90035
ከዚህ ም ሌላ ከሮማ ው ጳጳስ ዮሀንስ ጳውሎስ ሁለተኛ ጋር ተገናኝ ተው መነጋገራቸው ንም የኤርትራ ራዲዮ ዘግ ቧል,tr_9115_tr90036
ወጣቷ ቤይሩት ውስጥ ታረደ ች,tr_9116_tr90037
ባሏ ታንቆ በ መሞቱ ሊ ያጽናና ት በ ሚችል ቋንቋ ሁሉ አይዞ ሽ እያሉ ተንከባከ ቧት,tr_9117_tr90038
እና ም እርምጃቸው ን ወደዚያ ው አ ፋጠኑ,tr_9118_tr90039
በ ኤርትራ ውስጥ የሚገኙ ኢትዮጵያ ን ሴቶች ከተቆ ነ ጃጁ በ ፖሊሶች ሊ ደፈሩ ስለሚ ችሉ ሴት ነታቸውን ለ መደበቅ እንደሚ ገደዱ በ ቡሬ በኩል መቀሌ የ ገቡ ሴቶች አ ጋለጡ,tr_9119_tr90040
አጥፍቶ ም እንደሆ ን ተጫዋቹ ጥፋቱ ሊ ነገረው ይገባል,tr_9120_tr90041
ድርጅቶቹ ደግሞ ክለቦቻቸው ን በ ደሞዝ ና በ ኢንሴንቲቭ ጭማሪ ና በ ልጆቹ አያያዝ ላይ ብቻ አ ተኩረው ይሄዳሉ,tr_9121_tr90042
የ ያዛቸው ን ተጫዋቾች ደግሞ ሊያጣ በ መቃረቡ ክለቡ ኦ ና እንዳይሆን አስፈር ቷል,tr_9122_tr90043
በ ኒያላ የ ሀገራችን ተጫዋቾች በ አብዛኛው በ ዲሲፕሊኑ መስክ ያማረ ስ ም እንደሌላ ቸው ይታወ ቃል,tr_9123_tr90044
የ ቀድሞው ን የ ራስ መተማመን ባህሪ ያችንን ል ና ገኝ የ ቻልን በት ጨዋታ ነበር,tr_9124_tr90045
በተለይ ደግሞ የ ኋላው ን ደጀን አንዋር ን ትንሹ ን ፊታውራሪ ኤልያስ ጁሀር ና አንተ ን የማያ ችሁ በተለየ መልኩ ነው,tr_9125_tr90046
የ ቪዮላ ሳንቶስ ጐያስ ን ሶስት ለ አንድ አሸን ፏል,tr_9126_tr90047
ተጋጣሚ ዎቹ ማርሴይ ና ሞን ፔ ሊ ዬ ነበሩ,tr_9127_tr90048
ለ ኢንተር ሚላን የሚ ጫወተው ቺሊያዊ ኢቫ ን ዛሞራኖ በ ተባበሩት መንግስታት ህጻናት መርጃ ዩኒሴፍ አምባሳደር በ መሆን ተሹ ሟል,tr_9128_tr90049
ክለቡ ያገኘው ን ትጥቅ ወደ ሀገር ውስጥ ያስገባው ከ ቀረጽ ነጻ በሆነ መንገድ ነው,tr_9129_tr90050
የ ሀገራችን ክለቦች ዘጠና በመቶ የመንግስት ናቸው,tr_9130_tr90051
እነኚህ ን ተሸላሚ ዎች ለ መምረጥ ኮሚቴ ይቋቋማ ል,tr_9131_tr90052
ይህ ንግግሩ ፕሬዚዳንቱ ን ሊ ያበሳጫቸው ችሏል,tr_9132_tr90053
ፊፋ ም ይህንን ተቀብሎ ት ተግባራዊ እንደሚ ያደርገው አስ ታውቋል,tr_9133_tr90054
ቶማስ ሊንከን ለ ባየር ፈር ሟል,tr_9134_tr90055
በ ዘሄጉ ም ስብሰባ ኢትዮጵያ ጫና ሊደረግ ባት እንደማይገባ እኚሁ ምሁር አስጠንቅ ቀዋል,tr_9135_tr90056
የ አገራቸው ን ባህል ለ ማስተዋወቅ ወደ ሩቅ ምስራቅ የ ተጓዙ ኢትዮጵያ ን የ ኪነ ጥበብ ሰዎች በ ቆይታቸው ላይ የ ሰብአዊ መብት ረገጣ እንደ ተደረገባቸው ተገለጸ,tr_9136_tr90057
ኢትዮጵያዊ ቷ ወጣት የ አስር አመት እስራት ና አምስት ሺህ ግርፋት ተፈረደ ባት,tr_9137_tr90058
የ ግቢው ፍተሻ እንደ ወትሮው ነው,tr_9138_tr90059
ይህ እንዳይሆን እንቅፋት የ ሆነችው ግብጽ ና ት ይባላል,tr_9139_tr90060
ኮማን ደሩ የ ኦጋዴን ተወላጅ ቢ ሆኑ ም ትምህርታቸው ንና የስራ ልምዳቸው ን ያገኙ ት እዚያ ው ሱማሊያ ውስጥ ነው,tr_9140_tr90061
ሀያ ሺ ዶላር እንዲያ ወራርዱ የተ ጠየቁት አቶ ዳዊት ዮሀንስ የ ጽፈት ቤት ሀላፊው ን ከ ቢሮ አ ገዱ,tr_9141_tr90062
በ ፍትሀ ብሄር ክልል ከሚገኙ ት እስረኞች ውስጥ በ ሙስና ተ ጠርጥረው የ ታሰሩት የ ንግድ ባንክ ና የ ስኳር ኢንዱስትሪ ባለስልጣናት ይገኙ በታል,tr_9142_tr90063
በ አራተኛ ደረጃ የ ሚገኘው ም የ ዶክተር ዲሊት ል ሳውንድ ትራክ አንድ መቶ አስር ሺ ኮፒ ዎች በ መሸጥ ነው,tr_9143_tr90064
ሼክ መሀመድ አልአሙዲ ን የ ስዊድን ንጉስ ሜዳሊያ ተሸለሙ,tr_9144_tr90065
ባለ ሬከር ዱ ኢንቨስትመንት ሽያጭ ይፋ ሆነ,tr_9145_tr90066
በኢ ትሆ ኤርትራ በ ድንበር ግጭት ላይ ያተኮረ ኮንፍረ ን ስ ኬንያ ውስጥ ተካሄደ,tr_9146_tr90067
እነ አምባሳደር ተወልደ አጋሜ በ ዋሽንግተን ተቃውሞ ገጠማቸው,tr_9147_tr90068
ምንጮቹ ጨምረው እንደ ገለጹት የ ኦሮሚያ ፖሊስ ደግሞ ወደ ናዝሬት አዳማ ይሄዳል ተ ብሏል,tr_9148_tr90069
ከዚህ በ ተጨማሪ በ ዲሲፒሊ ን ምክንያት ከ ደረጃቸው ዝቅ ያሉ ና ደመወዛቸው የተቀነሰ ባቸው ሰራተኞች ማስተካከያ ው የሚ ሰጣቸው በተ ቀነሰው ደረጃ ደመወዝ ላይ ታስቦ ነው,tr_9149_tr90070
ትልቁ ተጨዋ ቻችን እንደ ሌላው ባለሙያ ትችት የሚ ቀበል ትከሻ ያለው አይመስል ም,tr_9150_tr90071
ሌላው ምክንያት ደግሞ የ ጠቅላይ ሚኒስቴር መለስ የ እናት ዘመዶች ወደ ር የለሽ እብሪት ነው,tr_9151_tr90072
ተንከባክ ባችሁ ለ ስልጣን ያበቃ ች ኋቸው ሰዎች ውለታ ውን እየከፈ ሏችሁ ነው,tr_9152_tr90073
አራት ሶስት ሁለት እያ ልን የ ሁዋሊት ቆጠራው ን ተያያዝነው,tr_9153_tr90074
ሽኩቻ ው ተገኘ የተባለ ውን ሰላም ያደፈ ርሳል,tr_9154_tr90075
የ አማራው ክልል የ ተባለው አስራ አራት ሚሊዮን ህዝብ የ ተካተተ ባቸውን ጐንደር ን ጐጃም ን ወሎ ንና ሰሜን ሸዋ ን ያጠቃል ላል,tr_9155_tr90076
በዚህ ም ምክንያት በ ጦር ግንባር ያለው ውጥረት ና ወታደራዊ ግንባታው እንደ ቀጠሉ ናቸው,tr_9156_tr90077
በ ሚዲያ የ ሚካሄደው ፕሮፓጋንዳ ለ ነገ ከማይ ባል በት ደረጃ ላይ ደርሷ ል,tr_9157_tr90078
ሱዳን የ ኢትዮጵያ ንና የኤርትራ ን ተቃዋሚ ሀይሎች በስፋት ከ ማስተናገድ ስት ቆጠብ ቆይ ታለች,tr_9158_tr90079
አንዳንድ የ መፍትሄ ፍንጮች ም እየ ታዩ ናቸው,tr_9159_tr90080
በ ሱማሌ ክልል ደግሞ ከ ሶስት ሚሊዮን ሶማሌ ዎች ጋር የሚኖሩ ሰባ አንድ ሺ ኦሮሞዎች ሀያ ሺ አማራ ዎች አራት ሺ ጉራጌ ዎች አሉ,tr_9160_tr90081
ወደ ጂጂጋ በሚ ወስደው መንገድ ላይ ብዙ ም ስጥ ስላለ ኩ ይሳ ይበዛ ል,tr_9161_tr90082
ፖሊሱ እስረኞቹ ን ቆጠረ,tr_9162_tr90083
ታፈሰ ልብሱ ን ሲያ ጥብ ቆየ,tr_9163_tr90084
እንስራ ው ተ ሸነቆረ,tr_9164_tr90085
በ ላቸው ም ነው እንዲ ህ ተ ንቆ ለ ጳ ጰ ሰ,tr_9165_tr90086
ዘመናዊ ውን የ አሜሪካ ህይወት ሲ ቀጭ ከርሞ ጰጰሰ ይ ሉናል,tr_9166_tr90087
እንደ ዛ መንቋሸሿ ከፍተኛ የ ሞራል ውድቀት ን ስላስከተለ ባት ያንቋሸ ሿ ትን ሰዎች በጣም ነው የምት ጠላቸው,tr_9167_tr90088
መሸ ሿ እራሱ እሷ ለ መግ ደሏ ትልቅ ማስረጃ ነው,tr_9168_tr90089
ተ ከሳሿ ብት ቀርብም ከሳሿ ባለ መቅረባቸው የ ውሳኔ ፍርዱ ሳይ ሰጥ ቀር ቷል,tr_9169_tr90090
ሰው ሰራ ሿ ጨረቃ በ ቅርቡ ወደ ም ህ ዋ ሯ ልት ለቀቅ ነው,tr_9170_tr90091
ተንኳሿ የነበረው ሰው ሞተሩ በ መቃጠሉ አሁን ም ንም አት ንቀሳቀስ,tr_9171_tr90092
ተጠቃ ሿ ግለሰብ ያለጥፋቷ ነው የተከሰሰች ው,tr_9172_tr90093
ለጋ ሿ የ ሰጡት ገንዘብ ለተ ረጂዎቹ ባግ በቡ መድረሱ ን ማወቅ ይፈልጋሉ,tr_9173_tr90094
በ ልጆቹ ላይ የሚ ደርሰው ን ስቃይ ሁሉ ተቋዳሿ እሷ ብቻ ሆ ናለች,tr_9174_tr90095
የፖለቲካ ተንታ ኟ እንዳሉት ከሆነ የ ኢትዮጲያ የ ወደፊት ራእይ ጥሩ ይመ ስላል,tr_9175_tr90096
አሰልጣ ኟ በ ሰሯቸው ስተት ምክንያት ቡድኑ ለ ሽንፈት ተ ዳረገ,tr_9176_tr90097
ፖሊስ ባደረገ ው ልዩ ጥረት አፋ ኟን በ ቁጥጥር ስር አድርጓል,tr_9177_tr90098
ጥር ኟን ጠልቶ ዝባዷን ወዶ መች ይሆናል ታዲያ,tr_9178_tr90099
ላሳዛኟ ህጻን እንኳ ን የሚያዝ ን ልብ አልነበረ ውም,tr_9179_tr90100
ቀ ኟን ና ግራዋ ን በ ደንብ ለ ይታ አታውቅም,tr_9180_tr90101
ባገኘ ችው ልዩ እድል ጐረቤቶቿ ሁሉ ተ መቀ ኟት,tr_9181_tr90102
አዝና ኟ የ ሬዲዮ ፕሮግራም ጀመረች,tr_9182_tr90103
ደረሰ ኟን ባለ መያዟ በ ህጋዊ መንገድ የገዛች ውን ቴፕ ፈታ ሾቹ ወሰዱ ባት,tr_9183_tr90104
ጨካ ኟ እንጀራ እናቴ ስቃዬ ን አበዛ ችብኝ,tr_9184_tr90105
ጥሩ ተ ጓዳ ኟን ነው ያገኘች ው,tr_9185_tr90106
ከ ኢትዮጵያ ሰራዊት ጠቅላይ ኤታማዦር ሹም ጋር ተገናኝ ተ ን የ ተወያየ ን ሲሆን ፕሮግራሙ ን ተግባራዊ ለማድረግ ተስማም ተናል,tr_9186_tr90107
የ አካባቢው ምንጮች እንደሚ ሉት ም የ ሻእቢያ ሰራዊት የ ጦር አዛዦች ና ወታደሮች ከ ግንባሩ እ የሾለኩ እጃቸው ን ለ ኢትዮጵያ መከላከያ ሰራዊት በ መስጠት ላይ ናቸው,tr_9187_tr90108
የ ሀረር ተጓዦች በ ፍተሻው በሚ ደርስ ባቸው መጉላላት ተማረሩ,tr_9188_tr90109
ጀር ሞች አደገኛ የ ምግብ መ ራዦች ናቸው,tr_9189_tr90110
ኮ ኬን ና ጫት አደን ዛ ዦ ች ናቸው,tr_9190_tr90111
በተለይ ም ዋናው ተከሳሽ ከውጭ አገር ኢንቨስት ለማድረግ ወደ ኢትዮጵያ እንደ መጣ ገልጾል ን የ ኢንቨስትመንት ባለስልጣን የ ባለ ሀብት ነት መታወቂያ አሳይቶ ናል,tr_9191_tr90112
ጾመ ኞች እስኪያ ፈጥሩ ድረስ መላእክት ዱአ ያደርጉ ላቸዋል,tr_9192_tr90113
ነገር ግን ግብጾች ን ሳኡዲ ዎችንና ሌሎች ንም የ አረብ አገሮች ን የሚ ሰልል ዘመናዊ መሳሪያ እስራኤሎች በ ኤርትራ እንዲ ተክሉ ፈቅደ ዋል,tr_9193_tr90114
ጉና ሶስት ሺ ብር ደሞዝ ለ መክፈል ፍላጐት እንዳለው ቢ ገልጽ ም ኢንስትራክተሩ ልጆቹ ን ጥሎ ወደ ትግራይ መሄድ እንደማይ ችል ገልጾ ላቸዋል,tr_9194_tr90115
በ ቅርቡ ም አል በርት ሸ ዋይት ዘር የ ሚባለው የ ታወቀ የ ጀርመን ሚስዮ ና ዊ አፍሪካውያን ን እንደ ልጆቹ ና እንደ ታናሽ ወንድሞቹ እንደ ሚመለከታቸው ገልጾ ነበር,tr_9195_tr90116
የካቲት አንድ ቀን የ ኢትዮጵያ የ መከላከያ ሰራዊት በ ጾረና ግንባር የሚገኙት ን ኩኒ ንና ቁኒቶ የተባሉት ን ቁልፍ ወታደራዊ መሬቶች መቆጣጠሩ ተገለጠ,tr_9196_tr90117
የ ቡርዣ ዴሞክራሲ ከፍተኛ ደረጃ ላይ ቢደርስ ም ወደ ህዝባዊ ዴሞክራሲ ሊ ለወጥ አይችልም,tr_9197_tr90118
ገበሬዎች ለ እህል መግዣ ንብረቶ ቻቸውን እየ ሸጡ ነው,tr_9198_tr90119
የ ተመድ የ አስቸኳይ እርዳታ አስተባባሪ ኮን ሾ ኤ ሺ ማ ከፍተኛ አደጋ በ ኢትዮጵያ ላይ አንዣ ቧል ይ ለ ሉ,tr_9199_tr90120
በ ማስፈጸሚያ ስልቶቹ ላይ ኢትዮጵያ ያቀረበ ቻቸውን የ ማብሪሪያ ጥያቄዎች ትክክለኛ ና ለ ዘላቂ ው መፍትሄ መሰረት የሚሆኑ ናቸው,tr_9200_tr091001
ዛሬ ያለ ን በትን የ ፕሬስ ነጻነት እ ውን ለማድረግ የ ወንድሞቻችን እና የ አባቶቻችን የ ደም መስዋእት ተከፍ ሏል,tr_9201_tr091002
በ ገዛ ገብረ ስላሴ ውጊያ ዘገባው በ መጀመሪያ የ ተመለከተው የገዛ ገብረ ስላሴ ውጊያው ን ነው,tr_9202_tr091003
እንደሚ ያውቁት ኢትዮጵያ በ አስቸኳይ ያስወጣ ቻቸው በ ሺዎች የሚ ቆጠሩ ኤርትራውያን ቤተሰቦች ንግዳቸው ንና ንብረታቸው ን ሸጠው በ አንድ ወር ጊዜ ውስጥ እንዲ ወጡ ትእዛዝ ሰ ቷል,tr_9203_tr091004
ሆኖ ም እናታቸው ጃኩሊን ይህን ሙያ እንዳይ ከተሉ ስላጣ ጣሉ ባቸው ሊ ተውት በቅ ተዋል,tr_9204_tr091005
